category,split,defect_type,label,sample_id,sample_position,patch_position,top,bottom,left,right,valid_fraction,score
bagel,test,good,0,11,11,56,48,80,176,208,0.9970703125,-41.705474853515625
bagel,test,good,0,11,11,57,48,80,192,224,0.806640625,-44.460304260253906
bagel,test,good,0,11,11,58,48,80,208,240,0.3388671875,-41.88166046142578
bagel,test,good,0,11,11,59,48,80,224,256,0.029296875,-40.28367233276367
bagel,test,good,0,11,11,60,64,96,0,32,0.38671875,-27.54741859436035
bagel,test,good,0,11,11,61,64,96,16,48,0.8720703125,-21.69759178161621
bagel,test,good,0,11,11,62,64,96,32,64,0.9990234375,-28.55996322631836
bagel,test,good,0,11,11,63,64,96,48,80,1.0,-29.962411880493164
bagel,test,good,0,11,11,64,64,96,64,96,0.9970703125,-28.75783348083496
bagel,test,good,0,11,11,65,64,96,80,112,0.99609375,-26.63212013244629
bagel,test,good,0,11,11,66,64,96,96,128,0.9990234375,-24.536348342895508
bagel,test,good,0,11,11,67,64,96,112,144,1.0,-24.667612075805664
bagel,test,good,0,11,11,68,64,96,128,160,0.98828125,-25.054033279418945
bagel,test,good,0,11,11,69,64,96,144,176,0.9873046875,-23.514795303344727
bagel,test,good,0,11,11,70,64,96,160,192,0.998046875,-29.761560440063477
bagel,test,good,0,11,11,71,64,96,176,208,0.9990234375,-34.5014762878418
bagel,test,good,0,11,11,72,64,96,192,224,0.9873046875,-43.775634765625
bagel,test,good,0,11,11,73,64,96,208,240,0.6728515625,-42.687686920166016
bagel,test,good,0,11,11,74,64,96,224,256,0.185546875,-41.849388122558594
bagel,test,good,0,11,11,75,80,112,0,32,0.544921875,-22.822097778320312
bagel,test,good,0,11,11,76,80,112,16,48,0.9775390625,-21.4832706451416
bagel,test,good,0,11,11,77,80,112,32,64,1.0,-29.64398193359375
bagel,test,good,0,11,11,78,80,112,48,80,0.998046875,-30.299625396728516
bagel,test,good,0,11,11,79,80,112,64,96,0.994140625,-26.959714889526367
bagel,test,good,0,11,11,80,80,112,80,112,0.99609375,-22.41225814819336
bagel,test,good,0,11,11,81,80,112,96,128,1.0,-19.853382110595703
bagel,test,good,0,11,11,82,80,112,112,144,0.9990234375,-20.876256942749023
bagel,test,good,0,11,11,83,80,112,128,160,0.9990234375,-16.89649200439453
bagel,test,good,0,11,11,84,80,112,144,176,0.9990234375,-17.77431297302246
bagel,test,good,0,11,11,85,80,112,160,192,0.998046875,-22.71549415588379
bagel,test,good,0,11,11,86,80,112,176,208,0.9990234375,-26.842350006103516
bagel,test,good,0,11,11,87,80,112,192,224,1.0,-37.027591705322266
bagel,test,good,0,11,11,88,80,112,208,240,0.9013671875,-44.936309814453125
bagel,test,good,0,11,11,89,80,112,224,256,0.4111328125,-41.272525787353516
bagel,test,good,0,11,11,90,96,128,0,32,0.6162109375,-18.946086883544922
bagel,test,good,0,11,11,91,96,128,16,48,0.9912109375,-19.95366668701172
bagel,test,good,0,11,11,92,96,128,32,64,1.0,-29.911617279052734
bagel,test,good,0,11,11,93,96,128,48,80,0.998046875,-32.31520462036133
bagel,test,good,0,11,11,94,96,128,64,96,0.9970703125,-27.89813804626465
bagel,test,good,0,11,11,95,96,128,80,112,0.9775390625,-6.4556779861450195
bagel,test,good,0,11,11,96,96,128,96,128,0.935546875,9.693678855895996
bagel,test,good,0,11,11,97,96,128,112,144,0.8671875,6.143758296966553
bagel,test,good,0,11,11,98,96,128,128,160,0.8671875,-2.278890371322632
bagel,test,good,0,11,11,99,96,128,144,176,0.953125,-17.197986602783203
bagel,test,good,0,11,11,100,96,128,160,192,0.9921875,-16.775190353393555
bagel,test,good,0,11,11,101,96,128,176,208,0.99609375,-24.743440628051758
bagel,test,good,0,11,11,102,96,128,192,224,1.0,-33.60071563720703
bagel,test,good,0,11,11,103,96,128,208,240,0.9951171875,-44.286460876464844
bagel,test,good,0,11,11,104,96,128,224,256,0.5712890625,-39.44123840332031
bagel,test,good,0,11,11,105,112,144,0,32,0.642578125,-16.04193878173828
bagel,test,good,0,11,11,106,112,144,16,48,0.990234375,-17.67369270324707
bagel,test,good,0,11,11,107,112,144,32,64,1.0,-27.623010635375977
bagel,test,good,0,11,11,108,112,144,48,80,1.0,-32.430809020996094
bagel,test,good,0,11,11,109,112,144,64,96,0.984375,-36.266807556152344
bagel,test,good,0,11,11,110,112,144,80,112,0.9033203125,-1.5296595096588135
bagel,test,good,0,11,11,111,112,144,96,128,0.8408203125,7.842954158782959
bagel,test,good,0,11,11,112,112,144,112,144,0.8056640625,-2.9425246715545654
bagel,test,good,0,11,11,113,112,144,128,160,0.66015625,-4.0638747215271
bagel,test,good,0,11,11,114,112,144,144,176,0.6982421875,-4.84173583984375
bagel,test,good,0,11,11,115,112,144,160,192,0.91796875,-20.779939651489258
bagel,test,good,0,11,11,116,112,144,176,208,0.99609375,-31.128625869750977
bagel,test,good,0,11,11,117,112,144,192,224,1.0,-35.9642448425293
bagel,test,good,0,11,11,118,112,144,208,240,1.0,-41.94512176513672
bagel,test,good,0,11,11,119,112,144,224,256,0.6748046875,-37.706417083740234
bagel,test,good,0,11,11,120,128,160,0,32,0.5888671875,-18.638893127441406
bagel,test,good,0,11,11,121,128,160,16,48,0.982421875,-15.19156551361084
bagel,test,good,0,11,11,122,128,160,32,64,0.9990234375,-24.905181884765625
bagel,test,good,0,11,11,123,128,160,48,80,1.0,-28.48902702331543
bagel,test,good,0,11,11,124,128,160,64,96,0.984375,-32.786373138427734
bagel,test,good,0,11,11,125,128,160,80,112,0.91015625,-5.064770221710205
bagel,test,good,0,11,11,126,128,160,96,128,0.841796875,29.14324951171875
bagel,test,good,0,11,11,127,128,160,112,144,0.8125,44.10089111328125
bagel,test,good,0,11,11,128,128,160,128,160,0.6650390625,31.895994186401367
bagel,test,good,0,11,11,129,128,160,144,176,0.693359375,-5.327798843383789
bagel,test,good,0,11,11,130,128,160,160,192,0.9248046875,-32.9672737121582
bagel,test,good,0,11,11,131,128,160,176,208,1.0,-34.71061706542969
bagel,test,good,0,11,11,132,128,160,192,224,1.0,-36.72629165649414
bagel,test,good,0,11,11,133,128,160,208,240,1.0,-40.55276870727539
bagel,test,good,0,11,11,134,128,160,224,256,0.7197265625,-35.5946044921875
bagel,test,good,0,11,11,135,144,176,0,32,0.4384765625,-21.227081298828125
bagel,test,good,0,11,11,136,144,176,16,48,0.9130859375,-14.828300476074219
bagel,test,good,0,11,11,137,144,176,32,64,0.9990234375,-20.838125228881836
bagel,test,good,0,11,11,138,144,176,48,80,1.0,-22.277366638183594
bagel,test,good,0,11,11,139,144,176,64,96,1.0,-24.506345748901367
bagel,test,good,0,11,11,140,144,176,80,112,0.9853515625,-12.355924606323242
bagel,test,good,0,11,11,141,144,176,96,128,0.9365234375,12.926025390625
bagel,test,good,0,11,11,142,144,176,112,144,0.875,17.853540420532227
bagel,test,good,0,11,11,143,144,176,128,160,0.873046875,-9.654074668884277
bagel,test,good,0,11,11,144,144,176,144,176,0.9482421875,-31.375999450683594
bagel,test,good,0,11,11,145,144,176,160,192,0.9990234375,-33.5468635559082
bagel,test,good,0,11,11,146,144,176,176,208,1.0,-33.66653060913086
bagel,test,good,0,11,11,147,144,176,192,224,1.0,-34.49091339111328
bagel,test,good,0,11,11,148,144,176,208,240,1.0,-36.3465690612793
bagel,test,good,0,11,11,149,144,176,224,256,0.7080078125,-30.229406356811523
bagel,test,good,0,11,11,150,160,192,0,32,0.2734375,-22.489582061767578
bagel,test,good,0,11,11,151,160,192,16,48,0.767578125,-15.176880836486816
bagel,test,good,0,11,11,152,160,192,32,64,0.994140625,-15.553895950317383
bagel,test,good,0,11,11,153,160,192,48,80,1.0,-15.956338882446289
bagel,test,good,0,11,11,154,160,192,64,96,1.0,-15.094182014465332
bagel,test,good,0,11,11,155,160,192,80,112,1.0,-14.922603607177734
bagel,test,good,0,11,11,156,160,192,96,128,1.0,-15.845955848693848
bagel,test,good,0,11,11,157,160,192,112,144,1.0,-17.376232147216797
bagel,test,good,0,11,11,158,160,192,128,160,1.0,-19.924732208251953
bagel,test,good,0,11,11,159,160,192,144,176,1.0,-23.21773338317871
bagel,test,good,0,11,11,160,160,192,160,192,1.0,-26.563617706298828
bagel,test,good,0,11,11,161,160,192,176,208,1.0,-29.611961364746094
bagel,test,good,0,11,11,162,160,192,192,224,1.0,-31.57725715637207
bagel,test,good,0,11,11,163,160,192,208,240,0.9970703125,-30.283893585205078
bagel,test,good,0,11,11,164,160,192,224,256,0.609375,-26.12955665588379
bagel,test,good,0,11,11,165,176,208,0,32,0.1064453125,-23.79509735107422
bagel,test,good,0,11,11,166,176,208,16,48,0.5615234375,-16.103797912597656
bagel,test,good,0,11,11,167,176,208,32,64,0.9521484375,-10.011239051818848
bagel,test,good,0,11,11,168,176,208,48,80,0.9970703125,-12.203401565551758
bagel,test,good,0,11,11,169,176,208,64,96,0.9990234375,-8.791447639465332
bagel,test,good,0,11,11,170,176,208,80,112,0.9990234375,-5.7022318840026855
bagel,test,good,0,11,11,171,176,208,96,128,1.0,-4.910536289215088
bagel,test,good,0,11,11,172,176,208,112,144,1.0,-6.0899248123168945
bagel,test,good,0,11,11,173,176,208,128,160,1.0,-9.094483375549316
bagel,test,good,0,11,11,174,176,208,144,176,1.0,-13.914326667785645
bagel,test,good,0,11,11,175,176,208,160,192,1.0,-19.47507667541504
bagel,test,good,0,11,11,176,176,208,176,208,1.0,-23.626550674438477
bagel,test,good,0,11,11,177,176,208,192,224,1.0,-22.578527450561523
bagel,test,good,0,11,11,178,176,208,208,240,0.91015625,-20.805843353271484
bagel,test,good,0,11,11,179,176,208,224,256,0.42578125,-19.08287811279297
bagel,test,good,0,11,11,181,192,224,16,48,0.302734375,-19.10100746154785
bagel,test,good,0,11,11,182,192,224,32,64,0.7763671875,-10.130108833312988
bagel,test,good,0,11,11,183,192,224,48,80,0.982421875,-8.688382148742676
bagel,test,good,0,11,11,184,192,224,64,96,0.9990234375,-7.674063682556152
bagel,test,good,0,11,11,185,192,224,80,112,0.9990234375,-2.834998846054077
bagel,test,good,0,11,11,186,192,224,96,128,0.998046875,0.47088518738746643
bagel,test,good,0,11,11,187,192,224,112,144,0.998046875,0.7253158092498779
bagel,test,good,0,11,11,188,192,224,128,160,0.9931640625,-2.0671749114990234
bagel,test,good,0,11,11,189,192,224,144,176,0.9931640625,-8.405319213867188
bagel,test,good,0,11,11,190,192,224,160,192,1.0,-14.43261432647705
bagel,test,good,0,11,11,191,192,224,176,208,1.0,-15.167555809020996
bagel,test,good,0,11,11,192,192,224,192,224,0.9814453125,-11.478849411010742
bagel,test,good,0,11,11,193,192,224,208,240,0.6708984375,-16.69083595275879
bagel,test,good,0,11,11,194,192,224,224,256,0.189453125,-24.802505493164062
bagel,test,good,0,11,11,196,208,240,16,48,0.0849609375,-23.577518463134766
bagel,test,good,0,11,11,197,208,240,32,64,0.4619140625,-14.943991661071777
bagel,test,good,0,11,11,198,208,240,48,80,0.8740234375,-6.573289394378662
bagel,test,good,0,11,11,199,208,240,64,96,0.9951171875,-5.878988742828369
bagel,test,good,0,11,11,200,208,240,80,112,0.998046875,-5.164542198181152
bagel,test,good,0,11,11,201,208,240,96,128,0.998046875,-2.997743606567383
bagel,test,good,0,11,11,202,208,240,112,144,0.998046875,-1.8708608150482178
bagel,test,good,0,11,11,203,208,240,128,160,0.9931640625,-3.8138320446014404
bagel,test,good,0,11,11,204,208,240,144,176,0.9931640625,-9.126529693603516
bagel,test,good,0,11,11,205,208,240,160,192,1.0,-12.12580394744873
bagel,test,good,0,11,11,206,208,240,176,208,0.9775390625,-10.270856857299805
bagel,test,good,0,11,11,207,208,240,192,224,0.76171875,-16.412128448486328
bagel,test,good,0,11,11,208,208,240,208,240,0.310546875,-22.15931510925293
bagel,test,good,0,11,11,209,208,240,224,256,0.0263671875,-29.15453338623047
bagel,test,good,0,11,11,212,224,256,32,64,0.146484375,-23.3167724609375
bagel,test,good,0,11,11,213,224,256,48,80,0.4775390625,-17.158096313476562
bagel,test,good,0,11,11,214,224,256,64,96,0.794921875,-10.06748104095459
bagel,test,good,0,11,11,215,224,256,80,112,0.9619140625,-4.830953121185303
bagel,test,good,0,11,11,216,224,256,96,128,1.0,-4.731668949127197
bagel,test,good,0,11,11,217,224,256,112,144,1.0,-5.009258270263672
bagel,test,good,0,11,11,218,224,256,128,160,1.0,-4.339478492736816
bagel,test,good,0,11,11,219,224,256,144,176,0.994140625,-3.6558732986450195
bagel,test,good,0,11,11,220,224,256,160,192,0.90234375,-8.12587833404541
bagel,test,good,0,11,11,221,224,256,176,208,0.6630859375,-17.238876342773438
bagel,test,good,0,11,11,222,224,256,192,224,0.3076171875,-21.845117568969727
bagel,test,good,0,11,11,223,224,256,208,240,0.052734375,-25.7541446685791
bagel,test,good,0,11,11,228,240,272,48,80,0.0888671875,-23.943923950195312
bagel,test,good,0,11,11,229,240,272,64,96,0.3046875,-21.61684226989746
bagel,test,good,0,11,11,230,240,272,80,112,0.533203125,-16.61907386779785
bagel,test,good,0,11,11,231,240,272,96,128,0.6640625,-12.7525634765625
bagel,test,good,0,11,11,232,240,272,112,144,0.7080078125,-11.65408706665039
bagel,test,good,0,11,11,233,240,272,128,160,0.6875,-12.644190788269043
bagel,test,good,0,11,11,234,240,272,144,176,0.587890625,-16.007896423339844
bagel,test,good,0,11,11,235,240,272,160,192,0.4169921875,-20.246883392333984
bagel,test,good,0,11,11,236,240,272,176,208,0.185546875,-22.9316463470459
bagel,test,good,0,11,11,237,240,272,192,224,0.02734375,-25.491043090820312
bagel,test,good,0,12,12,2,0,32,32,64,0.02734375,-38.898128509521484
bagel,test,good,0,12,12,3,0,32,48,80,0.1943359375,-37.445289611816406
bagel,test,good,0,12,12,4,0,32,64,96,0.4501953125,-38.0970458984375
bagel,test,good,0,12,12,5,0,32,80,112,0.6298828125,-41.17009353637695
bagel,test,good,0,12,12,6,0,32,96,128,0.6953125,-42.15001678466797
bagel,test,good,0,12,12,7,0,32,112,144,0.6826171875,-43.448760986328125
bagel,test,good,0,12,12,8,0,32,128,160,0.6279296875,-42.87350082397461
bagel,test,good,0,12,12,9,0,32,144,176,0.517578125,-42.33052444458008
bagel,test,good,0,12,12,10,0,32,160,192,0.3291015625,-41.432735443115234
bagel,test,good,0,12,12,11,0,32,176,208,0.1064453125,-38.76061248779297
bagel,test,good,0,12,12,16,16,48,16,48,0.0341796875,-35.55586242675781
bagel,test,good,0,12,12,17,16,48,32,64,0.2724609375,-32.536712646484375
bagel,test,good,0,12,12,18,16,48,48,80,0.6533203125,-33.303466796875
bagel,test,good,0,12,12,19,16,48,64,96,0.9111328125,-39.69355010986328
bagel,test,good,0,12,12,20,16,48,80,112,0.99609375,-42.77738571166992
bagel,test,good,0,12,12,21,16,48,96,128,0.99609375,-43.447444915771484
bagel,test,good,0,12,12,22,16,48,112,144,0.99609375,-44.26805114746094
bagel,test,good,0,12,12,23,16,48,128,160,1.0,-43.783512115478516
bagel,test,good,0,12,12,24,16,48,144,176,0.97265625,-42.20176696777344
bagel,test,good,0,12,12,25,16,48,160,192,0.828125,-42.033111572265625
bagel,test,good,0,12,12,26,16,48,176,208,0.5400390625,-42.3642578125
bagel,test,good,0,12,12,27,16,48,192,224,0.19921875,-39.556541442871094
bagel,test,good,0,12,12,28,16,48,208,240,0.0146484375,-34.72407531738281
bagel,test,good,0,12,12,31,32,64,16,48,0.240234375,-29.751672744750977
bagel,test,good,0,12,12,32,32,64,32,64,0.6953125,-27.482112884521484
bagel,test,good,0,12,12,33,32,64,48,80,0.958984375,-35.36728286743164
bagel,test,good,0,12,12,34,32,64,64,96,0.998046875,-38.316219329833984
bagel,test,good,0,12,12,35,32,64,80,112,1.0,-38.614646911621094
bagel,test,good,0,12,12,36,32,64,96,128,0.990234375,-37.615333557128906
bagel,test,good,0,12,12,37,32,64,112,144,0.9873046875,-36.71750259399414
bagel,test,good,0,12,12,38,32,64,128,160,0.9951171875,-38.603153228759766
bagel,test,good,0,12,12,39,32,64,144,176,0.998046875,-43.50563049316406
bagel,test,good,0,12,12,40,32,64,160,192,1.0,-46.44612503051758
bagel,test,good,0,12,12,41,32,64,176,208,0.9326171875,-46.70145797729492
bagel,test,good,0,12,12,42,32,64,192,224,0.6318359375,-42.06865692138672
bagel,test,good,0,12,12,43,32,64,208,240,0.208984375,-40.48899459838867
bagel,test,good,0,12,12,45,48,80,0,32,0.1025390625,-27.57748794555664
bagel,test,good,0,12,12,46,48,80,16,48,0.5478515625,-26.16017723083496
bagel,test,good,0,12,12,47,48,80,32,64,0.9443359375,-27.876792907714844
bagel,test,good,0,12,12,48,48,80,48,80,0.9990234375,-34.15271759033203
bagel,test,good,0,12,12,49,48,80,64,96,1.0,-35.04081726074219
bagel,test,good,0,12,12,50,48,80,80,112,1.0,-35.09872055053711
bagel,test,good,0,12,12,51,48,80,96,128,0.994140625,-35.35224151611328
bagel,test,good,0,12,12,52,48,80,112,144,0.9912109375,-32.93412399291992
bagel,test,good,0,12,12,53,48,80,128,160,0.9951171875,-29.00696563720703
bagel,test,good,0,12,12,54,48,80,144,176,0.9951171875,-34.50556564331055
bagel,test,good,0,12,12,55,48,80,160,192,0.9970703125,-41.01169204711914
bagel,test,good,0,12,12,56,48,80,176,208,0.9990234375,-46.21466827392578
bagel,test,good,0,12,12,57,48,80,192,224,0.93359375,-44.32960510253906
bagel,test,good,0,12,12,58,48,80,208,240,0.6025390625,-41.9783935546875
bagel,test,good,0,12,12,59,48,80,224,256,0.16796875,-39.039730072021484
bagel,test,good,0,12,12,60,64,96,0,32,0.3056640625,-25.998050689697266
bagel,test,good,0,12,12,61,64,96,16,48,0.7978515625,-20.93569564819336
bagel,test,good,0,12,12,62,64,96,32,64,0.994140625,-28.984333038330078
bagel,test,good,0,12,12,63,64,96,48,80,0.9990234375,-32.65545654296875
bagel,test,good,0,12,12,64,64,96,64,96,1.0,-33.900718688964844
bagel,test,good,0,12,12,65,64,96,80,112,1.0,-35.53059005737305
bagel,test,good,0,12,12,66,64,96,96,128,1.0,-37.06937026977539
bagel,test,good,0,12,12,67,64,96,112,144,0.9609375,-34.498504638671875
bagel,test,good,0,12,12,68,64,96,128,160,0.9609375,-23.749799728393555
bagel,test,good,0,12,12,69,64,96,144,176,0.9970703125,-27.669658660888672
bagel,test,good,0,12,12,70,64,96,160,192,0.9970703125,-33.47469711303711
bagel,test,good,0,12,12,71,64,96,176,208,0.9990234375,-42.022850036621094
bagel,test,good,0,12,12,72,64,96,192,224,0.9990234375,-45.72971725463867
bagel,test,good,0,12,12,73,64,96,208,240,0.908203125,-43.488365173339844
bagel,test,good,0,12,12,74,64,96,224,256,0.4404296875,-41.805450439453125
bagel,test,good,0,12,12,75,80,112,0,32,0.4873046875,-23.488529205322266
bagel,test,good,0,12,12,76,80,112,16,48,0.947265625,-20.5186824798584
bagel,test,good,0,12,12,77,80,112,32,64,1.0,-28.68463706970215
bagel,test,good,0,12,12,78,80,112,48,80,1.0,-31.82947540283203
bagel,test,good,0,12,12,79,80,112,64,96,1.0,-33.41743087768555
bagel,test,good,0,12,12,80,80,112,80,112,1.0,-35.430233001708984
bagel,test,good,0,12,12,81,80,112,96,128,0.958984375,-16.49097442626953
bagel,test,good,0,12,12,82,80,112,112,144,0.8330078125,-5.946768760681152
bagel,test,good,0,12,12,83,80,112,128,160,0.796875,-2.67543363571167
bagel,test,good,0,12,12,84,80,112,144,176,0.9228515625,-29.917089462280273
bagel,test,good,0,12,12,85,80,112,160,192,0.9970703125,-28.958984375
bagel,test,good,0,12,12,86,80,112,176,208,0.99609375,-35.81217575073242
bagel,test,good,0,12,12,87,80,112,192,224,0.9990234375,-43.39637756347656
bagel,test,good,0,12,12,88,80,112,208,240,1.0,-41.27714157104492
bagel,test,good,0,12,12,89,80,112,224,256,0.62109375,-42.65109634399414
bagel,test,good,0,12,12,90,96,128,0,32,0.6015625,-21.193506240844727
bagel,test,good,0,12,12,91,96,128,16,48,0.9853515625,-20.302392959594727
bagel,test,good,0,12,12,92,96,128,32,64,1.0,-27.785978317260742
bagel,test,good,0,12,12,93,96,128,48,80,1.0,-31.479284286499023
bagel,test,good,0,12,12,94,96,128,64,96,1.0,-34.1379280090332
bagel,test,good,0,12,12,95,96,128,80,112,0.96875,-28.8587646484375
bagel,test,good,0,12,12,96,96,128,96,128,0.890625,6.782889366149902
bagel,test,good,0,12,12,97,96,128,112,144,0.806640625,13.8401460647583
bagel,test,good,0,12,12,98,96,128,128,160,0.642578125,5.174759387969971
bagel,test,good,0,12,12,99,96,128,144,176,0.732421875,-5.687502861022949
bagel,test,good,0,12,12,100,96,128,160,192,0.9697265625,-25.61838150024414
bagel,test,good,0,12,12,101,96,128,176,208,0.9951171875,-32.99916076660156
bagel,test,good,0,12,12,102,96,128,192,224,1.0,-41.17427444458008
bagel,test,good,0,12,12,103,96,128,208,240,1.0,-44.531402587890625
bagel,test,good,0,12,12,104,96,128,224,256,0.7109375,-43.29715347290039
bagel,test,good,0,12,12,105,112,144,0,32,0.67578125,-19.587303161621094
bagel,test,good,0,12,12,106,112,144,16,48,0.98828125,-18.202917098999023
bagel,test,good,0,12,12,107,112,144,32,64,1.0,-25.266679763793945
bagel,test,good,0,12,12,108,112,144,48,80,1.0,-29.377084732055664
bagel,test,good,0,12,12,109,112,144,64,96,1.0,-33.94015121459961
bagel,test,good,0,12,12,110,112,144,80,112,0.931640625,-4.42620325088501
bagel,test,good,0,12,12,111,112,144,96,128,0.869140625,20.68104362487793
bagel,test,good,0,12,12,112,112,144,112,144,0.8935546875,8.301074981689453
bagel,test,good,0,12,12,113,112,144,128,160,0.6328125,8.751795768737793
bagel,test,good,0,12,12,114,112,144,144,176,0.53125,5.288239479064941
bagel,test,good,0,12,12,115,112,144,160,192,0.8525390625,-27.77930450439453
bagel,test,good,0,12,12,116,112,144,176,208,0.998046875,-31.969913482666016
bagel,test,good,0,12,12,117,112,144,192,224,1.0,-39.3585205078125
bagel,test,good,0,12,12,118,112,144,208,240,1.0,-43.412078857421875
bagel,test,good,0,12,12,119,112,144,224,256,0.748046875,-42.648738861083984
bagel,test,good,0,12,12,120,128,160,0,32,0.6689453125,-20.36832046508789
bagel,test,good,0,12,12,121,128,160,16,48,0.984375,-16.044269561767578
bagel,test,good,0,12,12,122,128,160,32,64,0.998046875,-20.960216522216797
bagel,test,good,0,12,12,123,128,160,48,80,1.0,-24.102312088012695
bagel,test,good,0,12,12,124,128,160,64,96,1.0,-28.52503776550293
bagel,test,good,0,12,12,125,128,160,80,112,0.958984375,-6.401212215423584
bagel,test,good,0,12,12,126,128,160,96,128,0.90625,25.576717376708984
bagel,test,good,0,12,12,127,128,160,112,144,0.869140625,42.3309211730957
bagel,test,good,0,12,12,128,128,160,128,160,0.5966796875,25.962282180786133
bagel,test,good,0,12,12,129,128,160,144,176,0.5419921875,-1.17992103099823
bagel,test,good,0,12,12,130,128,160,160,192,0.8671875,-31.23269271850586
bagel,test,good,0,12,12,131,128,160,176,208,1.0,-33.58746337890625
bagel,test,good,0,12,12,132,128,160,192,224,1.0,-38.56965255737305
bagel,test,good,0,12,12,133,128,160,208,240,1.0,-40.948753356933594
bagel,test,good,0,12,12,134,128,160,224,256,0.7294921875,-40.330528259277344
bagel,test,good,0,12,12,135,144,176,0,32,0.609375,-21.13823127746582
bagel,test,good,0,12,12,136,144,176,16,48,0.9873046875,-13.964350700378418
bagel,test,good,0,12,12,137,144,176,32,64,0.998046875,-16.577417373657227
bagel,test,good,0,12,12,138,144,176,48,80,1.0,-17.591901779174805
bagel,test,good,0,12,12,139,144,176,64,96,1.0,-20.096744537353516
bagel,test,good,0,12,12,140,144,176,80,112,0.99609375,-24.145166397094727
bagel,test,good,0,12,12,141,144,176,96,128,0.96875,3.005737543106079
bagel,test,good,0,12,12,142,144,176,112,144,0.91015625,25.19346809387207
bagel,test,good,0,12,12,143,144,176,128,160,0.7705078125,18.34294319152832
bagel,test,good,0,12,12,144,144,176,144,176,0.8203125,-34.54411315917969
bagel,test,good,0,12,12,145,144,176,160,192,0.9873046875,-36.70730209350586
bagel,test,good,0,12,12,146,144,176,176,208,1.0,-35.1280403137207
bagel,test,good,0,12,12,147,144,176,192,224,1.0,-37.335819244384766
bagel,test,good,0,12,12,148,144,176,208,240,1.0,-39.134700775146484
bagel,test,good,0,12,12,149,144,176,224,256,0.6455078125,-36.693214416503906
bagel,test,good,0,12,12,150,160,192,0,32,0.509765625,-20.431110382080078
bagel,test,good,0,12,12,151,160,192,16,48,0.9560546875,-12.080443382263184
bagel,test,good,0,12,12,152,160,192,32,64,1.0,-14.113458633422852
bagel,test,good,0,12,12,153,160,192,48,80,1.0,-12.456352233886719
bagel,test,good,0,12,12,154,160,192,64,96,1.0,-11.747909545898438
bagel,test,good,0,12,12,155,160,192,80,112,1.0,-14.16886043548584
bagel,test,good,0,12,12,156,160,192,96,128,1.0,-18.589025497436523
bagel,test,good,0,12,12,157,160,192,112,144,0.9990234375,-23.281028747558594
bagel,test,good,0,12,12,158,160,192,128,160,0.9990234375,-27.748016357421875
bagel,test,good,0,12,12,159,160,192,144,176,1.0,-31.52992057800293
bagel,test,good,0,12,12,160,160,192,160,192,1.0,-33.60195541381836
bagel,test,good,0,12,12,161,160,192,176,208,1.0,-33.842559814453125
bagel,test,good,0,12,12,162,160,192,192,224,1.0,-35.09393310546875
bagel,test,good,0,12,12,163,160,192,208,240,0.953125,-36.78163528442383
bagel,test,good,0,12,12,164,160,192,224,256,0.49609375,-31.07807731628418
bagel,test,good,0,12,12,165,176,208,0,32,0.310546875,-21.676801681518555
bagel,test,good,0,12,12,166,176,208,16,48,0.798828125,-13.290966987609863
bagel,test,good,0,12,12,167,176,208,32,64,0.99609375,-11.338293075561523
bagel,test,good,0,12,12,168,176,208,48,80,1.0,-9.493389129638672
bagel,test,good,0,12,12,169,176,208,64,96,0.9970703125,-4.951557636260986
bagel,test,good,0,12,12,170,176,208,80,112,0.9970703125,-5.036895275115967
bagel,test,good,0,12,12,171,176,208,96,128,1.0,-9.513164520263672
bagel,test,good,0,12,12,172,176,208,112,144,0.9951171875,-15.19717025756836
bagel,test,good,0,12,12,173,176,208,128,160,0.9951171875,-20.553354263305664
bagel,test,good,0,12,12,174,176,208,144,176,1.0,-24.751041412353516
bagel,test,good,0,12,12,175,176,208,160,192,1.0,-28.105127334594727
bagel,test,good,0,12,12,176,176,208,176,208,1.0,-30.028554916381836
bagel,test,good,0,12,12,177,176,208,192,224,1.0,-29.820079803466797
bagel,test,good,0,12,12,178,176,208,208,240,0.787109375,-30.29798126220703
bagel,test,good,0,12,12,179,176,208,224,256,0.2880859375,-27.344331741333008
bagel,test,good,0,12,12,180,192,224,0,32,0.095703125,-24.004301071166992
bagel,test,good,0,12,12,181,192,224,16,48,0.4609375,-18.35732078552246
bagel,test,good,0,12,12,182,192,224,32,64,0.8642578125,-11.805667877197266
bagel,test,good,0,12,12,183,192,224,48,80,0.9990234375,-7.442150115966797
bagel,test,good,0,12,12,184,192,224,64,96,0.9970703125,-2.767700433731079
bagel,test,good,0,12,12,185,192,224,80,112,0.9853515625,0.21978957951068878
bagel,test,good,0,12,12,186,192,224,96,128,0.970703125,-2.291672706604004
bagel,test,good,0,12,12,187,192,224,112,144,0.9638671875,-7.962562084197998
bagel,test,good,0,12,12,188,192,224,128,160,0.9814453125,-14.127001762390137
bagel,test,good,0,12,12,189,192,224,144,176,1.0,-19.3706111907959
bagel,test,good,0,12,12,190,192,224,160,192,1.0,-24.04501724243164
bagel,test,good,0,12,12,191,192,224,176,208,1.0,-25.497257232666016
bagel,test,good,0,12,12,192,192,224,192,224,0.927734375,-23.10654640197754
bagel,test,good,0,12,12,193,192,224,208,240,0.51171875,-21.17885971069336
bagel,test,good,0,12,12,194,192,224,224,256,0.083984375,-29.5816707611084
