category,split,defect_type,label,sample_id,sample_position,patch_position,top,bottom,left,right,valid_fraction,score
bagel,test,good,0,19,19,151,160,192,16,48,0.9677734375,0.0014652471290901303
bagel,test,good,0,19,19,152,160,192,32,64,1.0,0.001384192262776196
bagel,test,good,0,19,19,153,160,192,48,80,1.0,0.0014379427302628756
bagel,test,good,0,19,19,154,160,192,64,96,0.998046875,0.0016100021312013268
bagel,test,good,0,19,19,155,160,192,80,112,0.998046875,0.0016223200364038348
bagel,test,good,0,19,19,156,160,192,96,128,0.9921875,0.002383190905675292
bagel,test,good,0,19,19,157,160,192,112,144,0.958984375,0.0030908992048352957
bagel,test,good,0,19,19,158,160,192,128,160,0.966796875,0.0022556239273399115
bagel,test,good,0,19,19,159,160,192,144,176,1.0,0.0013914199080318213
bagel,test,good,0,19,19,160,160,192,160,192,1.0,0.0014628828503191471
bagel,test,good,0,19,19,161,160,192,176,208,1.0,0.0020289397798478603
bagel,test,good,0,19,19,162,160,192,192,224,1.0,0.002815158572047949
bagel,test,good,0,19,19,163,160,192,208,240,0.896484375,0.007960794493556023
bagel,test,good,0,19,19,164,160,192,224,256,0.408203125,0.01484427135437727
bagel,test,good,0,19,19,165,176,208,0,32,0.3408203125,0.0022102827206254005
bagel,test,good,0,19,19,166,176,208,16,48,0.830078125,0.0014235873240977526
bagel,test,good,0,19,19,167,176,208,32,64,0.9970703125,0.0013081589713692665
bagel,test,good,0,19,19,168,176,208,48,80,1.0,0.0019145861733704805
bagel,test,good,0,19,19,169,176,208,64,96,0.998046875,0.0020351505372673273
bagel,test,good,0,19,19,170,176,208,80,112,0.982421875,0.001523599261417985
bagel,test,good,0,19,19,171,176,208,96,128,0.98046875,0.0014829968567937613
bagel,test,good,0,19,19,172,176,208,112,144,0.99609375,0.0014117209939286113
bagel,test,good,0,19,19,173,176,208,128,160,0.99609375,0.001542855054140091
bagel,test,good,0,19,19,174,176,208,144,176,0.994140625,0.001559001742862165
bagel,test,good,0,19,19,175,176,208,160,192,0.998046875,0.0017007052665576339
bagel,test,good,0,19,19,176,176,208,176,208,1.0,0.002127635758370161
bagel,test,good,0,19,19,177,176,208,192,224,0.9833984375,0.003981761634349823
bagel,test,good,0,19,19,178,176,208,208,240,0.810546875,0.009022406302392483
bagel,test,good,0,19,19,179,176,208,224,256,0.361328125,0.01651919260621071
bagel,test,good,0,19,19,180,192,224,0,32,0.107421875,0.0026814404409378767
bagel,test,good,0,19,19,181,192,224,16,48,0.4990234375,0.001622002455405891
bagel,test,good,0,19,19,182,192,224,32,64,0.890625,0.0013285474851727486
bagel,test,good,0,19,19,183,192,224,48,80,0.9990234375,0.0015352137852460146
bagel,test,good,0,19,19,184,192,224,64,96,1.0,0.0015083961188793182
bagel,test,good,0,19,19,185,192,224,80,112,0.982421875,0.0013165435520932078
bagel,test,good,0,19,19,186,192,224,96,128,0.9736328125,0.0018395239021629095
bagel,test,good,0,19,19,187,192,224,112,144,0.990234375,0.0015567115042358637
bagel,test,good,0,19,19,188,192,224,128,160,0.9951171875,0.0017915115458890796
bagel,test,good,0,19,19,189,192,224,144,176,0.9921875,0.002000658307224512
bagel,test,good,0,19,19,190,192,224,160,192,0.99609375,0.001997813582420349
bagel,test,good,0,19,19,191,192,224,176,208,0.9814453125,0.0032678318675607443
bagel,test,good,0,19,19,192,192,224,192,224,0.9013671875,0.00810503400862217
bagel,test,good,0,19,19,193,192,224,208,240,0.7783203125,0.011353304609656334
bagel,test,good,0,19,19,194,192,224,224,256,0.419921875,0.006437983829528093
bagel,test,good,0,19,19,196,208,240,16,48,0.15234375,0.002796269953250885
bagel,test,good,0,19,19,197,208,240,32,64,0.5234375,0.002218275098130107
bagel,test,good,0,19,19,198,208,240,48,80,0.8681640625,0.00143131660297513
bagel,test,good,0,19,19,199,208,240,64,96,0.9951171875,0.0015012600924819708
bagel,test,good,0,19,19,200,208,240,80,112,0.998046875,0.00140699977055192
bagel,test,good,0,19,19,201,208,240,96,128,0.9931640625,0.0019036030862480402
bagel,test,good,0,19,19,202,208,240,112,144,0.994140625,0.0019914600998163223
bagel,test,good,0,19,19,203,208,240,128,160,0.9990234375,0.0023085579741746187
bagel,test,good,0,19,19,204,208,240,144,176,0.9951171875,0.002987790619954467
bagel,test,good,0,19,19,205,208,240,160,192,0.953125,0.0065585835836827755
bagel,test,good,0,19,19,206,208,240,176,208,0.8857421875,0.009532713331282139
bagel,test,good,0,19,19,207,208,240,192,224,0.7392578125,0.00947814341634512
bagel,test,good,0,19,19,208,208,240,208,240,0.5087890625,0.009898597374558449
bagel,test,good,0,19,19,209,208,240,224,256,0.224609375,0.00830198172479868
bagel,test,good,0,19,19,212,224,256,32,64,0.1298828125,0.00424553919583559
bagel,test,good,0,19,19,213,224,256,48,80,0.4072265625,0.002203254960477352
bagel,test,good,0,19,19,214,224,256,64,96,0.6767578125,0.0018564691999927163
bagel,test,good,0,19,19,215,224,256,80,112,0.822265625,0.0019987821578979492
bagel,test,good,0,19,19,216,224,256,96,128,0.8544921875,0.0015330498572438955
bagel,test,good,0,19,19,217,224,256,112,144,0.8251953125,0.002337472280487418
bagel,test,good,0,19,19,218,224,256,128,160,0.7509765625,0.0043582250364124775
bagel,test,good,0,19,19,219,224,256,144,176,0.7412109375,0.009256199933588505
bagel,test,good,0,19,19,220,224,256,160,192,0.7666015625,0.011257478035986423
bagel,test,good,0,19,19,221,224,256,176,208,0.6279296875,0.008862842805683613
bagel,test,good,0,19,19,222,224,256,192,224,0.3759765625,0.004705858416855335
bagel,test,good,0,19,19,223,224,256,208,240,0.13671875,0.004699659533798695
bagel,test,good,0,19,19,224,224,256,224,256,0.01171875,0.02031836472451687
bagel,test,good,0,19,19,228,240,272,48,80,0.0380859375,0.006251769606024027
bagel,test,good,0,19,19,229,240,272,64,96,0.181640625,0.0030091546941548586
bagel,test,good,0,19,19,230,240,272,80,112,0.322265625,0.002873611869290471
bagel,test,good,0,19,19,231,240,272,96,128,0.3544921875,0.002286136383190751
bagel,test,good,0,19,19,232,240,272,112,144,0.3251953125,0.0045911879278719425
bagel,test,good,0,19,19,233,240,272,128,160,0.2861328125,0.010023386217653751
bagel,test,good,0,19,19,234,240,272,144,176,0.32421875,0.00984827522188425
bagel,test,good,0,19,19,235,240,272,160,192,0.3564453125,0.0059765661135315895
bagel,test,good,0,19,19,236,240,272,176,208,0.2236328125,0.004128481261432171
bagel,test,good,0,19,19,237,240,272,192,224,0.0546875,0.005330486688762903
bagel,test,good,0,20,20,2,0,32,32,64,0.015625,0.011521413922309875
bagel,test,good,0,20,20,3,0,32,48,80,0.146484375,0.005445517599582672
bagel,test,good,0,20,20,4,0,32,64,96,0.3935546875,0.003503182204440236
bagel,test,good,0,20,20,5,0,32,80,112,0.59375,0.002116294577717781
bagel,test,good,0,20,20,6,0,32,96,128,0.7060546875,0.0019188284641131759
bagel,test,good,0,20,20,7,0,32,112,144,0.7490234375,0.002367522567510605
bagel,test,good,0,20,20,8,0,32,128,160,0.7294921875,0.0028545015957206488
bagel,test,good,0,20,20,9,0,32,144,176,0.6396484375,0.0035112989135086536
bagel,test,good,0,20,20,10,0,32,160,192,0.4873046875,0.004017610102891922
bagel,test,good,0,20,20,11,0,32,176,208,0.2998046875,0.006139171775430441
bagel,test,good,0,20,20,12,0,32,192,224,0.1005859375,0.008887569420039654
bagel,test,good,0,20,20,17,16,48,16,48,0.0234375,0.006273632403463125
bagel,test,good,0,20,20,18,16,48,32,64,0.2353515625,0.004212766420096159
bagel,test,good,0,20,20,19,16,48,48,80,0.5927734375,0.003991768229752779
bagel,test,good,0,20,20,20,16,48,64,96,0.873046875,0.00228285463526845
bagel,test,good,0,20,20,21,16,48,80,112,0.9921875,0.001917063258588314
bagel,test,good,0,20,20,22,16,48,96,128,1.0,0.0017256333958357573
bagel,test,good,0,20,20,23,16,48,112,144,0.9990234375,0.002098864410072565
bagel,test,good,0,20,20,24,16,48,128,160,0.990234375,0.0021652602590620518
bagel,test,good,0,20,20,25,16,48,144,176,0.9912109375,0.00290451617911458
bagel,test,good,0,20,20,26,16,48,160,192,0.953125,0.0035642313305288553
bagel,test,good,0,20,20,27,16,48,176,208,0.7998046875,0.0034239618107676506
bagel,test,good,0,20,20,28,16,48,192,224,0.533203125,0.004376478027552366
bagel,test,good,0,20,20,29,16,48,208,240,0.2041015625,0.006896196398884058
bagel,test,good,0,20,20,30,16,48,224,256,0.017578125,0.010085648857057095
bagel,test,good,0,20,20,32,32,64,0,32,0.01953125,0.008931982330977917
bagel,test,good,0,20,20,33,32,64,16,48,0.2431640625,0.005254936870187521
bagel,test,good,0,20,20,34,32,64,32,64,0.669921875,0.0029380242340266705
bagel,test,good,0,20,20,35,32,64,48,80,0.9462890625,0.002003384055569768
bagel,test,good,0,20,20,36,32,64,64,96,1.0,0.0014880626695230603
bagel,test,good,0,20,20,37,32,64,80,112,1.0,0.0013616038486361504
bagel,test,good,0,20,20,38,32,64,96,128,1.0,0.0018894652603194118
bagel,test,good,0,20,20,39,32,64,112,144,0.9931640625,0.0021100095473229885
bagel,test,good,0,20,20,40,32,64,128,160,0.9716796875,0.0024090984370559454
bagel,test,good,0,20,20,41,32,64,144,176,0.978515625,0.002432554727420211
bagel,test,good,0,20,20,42,32,64,160,192,0.9970703125,0.0020109720062464476
bagel,test,good,0,20,20,43,32,64,176,208,0.994140625,0.0018743558321148157
bagel,test,good,0,20,20,44,32,64,192,224,0.9296875,0.0025765153113752604
bagel,test,good,0,20,20,45,32,64,208,240,0.6376953125,0.005781996063888073
bagel,test,good,0,20,20,46,32,64,224,256,0.20703125,0.010070644319057465
bagel,test,good,0,20,20,48,48,80,0,32,0.146484375,0.005807621404528618
bagel,test,good,0,20,20,49,48,80,16,48,0.59375,0.004031368996948004
bagel,test,good,0,20,20,50,48,80,32,64,0.947265625,0.0025691871996968985
bagel,test,good,0,20,20,51,48,80,48,80,1.0,0.0013976519694551826
bagel,test,good,0,20,20,52,48,80,64,96,1.0,0.0016867952654138207
bagel,test,good,0,20,20,53,48,80,80,112,1.0,0.0019081465434283018
bagel,test,good,0,20,20,54,48,80,96,128,0.9990234375,0.002145986305549741
bagel,test,good,0,20,20,55,48,80,112,144,0.9921875,0.0022300314158201218
bagel,test,good,0,20,20,56,48,80,128,160,0.98046875,0.002820058027282357
bagel,test,good,0,20,20,57,48,80,144,176,0.9873046875,0.002852521138265729
bagel,test,good,0,20,20,58,48,80,160,192,0.9970703125,0.0023184423334896564
bagel,test,good,0,20,20,59,48,80,176,208,0.994140625,0.0018746869172900915
bagel,test,good,0,20,20,60,48,80,192,224,0.9970703125,0.001972957979887724
bagel,test,good,0,20,20,61,48,80,208,240,0.9375,0.0032072928734123707
bagel,test,good,0,20,20,62,48,80,224,256,0.54296875,0.008341618813574314
bagel,test,good,0,20,20,63,48,80,240,272,0.10546875,0.018537696450948715
bagel,test,good,0,20,20,64,64,96,0,32,0.3671875,0.0037829000502824783
bagel,test,good,0,20,20,65,64,96,16,48,0.8486328125,0.002205605385825038
bagel,test,good,0,20,20,66,64,96,32,64,0.9951171875,0.001516538904979825
bagel,test,good,0,20,20,67,64,96,48,80,1.0,0.0014397675404325128
bagel,test,good,0,20,20,68,64,96,64,96,1.0,0.0021363303530961275
bagel,test,good,0,20,20,69,64,96,80,112,1.0,0.003573140362277627
bagel,test,good,0,20,20,70,64,96,96,128,0.9990234375,0.003998649772256613
bagel,test,good,0,20,20,71,64,96,112,144,0.99609375,0.00429573142901063
bagel,test,good,0,20,20,72,64,96,128,160,0.9921875,0.004683319013565779
bagel,test,good,0,20,20,73,64,96,144,176,0.994140625,0.003966703079640865
bagel,test,good,0,20,20,74,64,96,160,192,0.9990234375,0.002808465389534831
bagel,test,good,0,20,20,75,64,96,176,208,1.0,0.0021586723159998655
bagel,test,good,0,20,20,76,64,96,192,224,1.0,0.001413092715665698
bagel,test,good,0,20,20,77,64,96,208,240,1.0,0.0018362486734986305
bagel,test,good,0,20,20,78,64,96,224,256,0.818359375,0.005080550909042358
bagel,test,good,0,20,20,79,64,96,240,272,0.318359375,0.008365333080291748
bagel,test,good,0,20,20,80,80,112,0,32,0.5634765625,0.00238797371275723
bagel,test,good,0,20,20,81,80,112,16,48,0.9677734375,0.0021943561732769012
bagel,test,good,0,20,20,82,80,112,32,64,0.9951171875,0.00134573713876307
bagel,test,good,0,20,20,83,80,112,48,80,1.0,0.0014327634125947952
bagel,test,good,0,20,20,84,80,112,64,96,1.0,0.003328633261844516
bagel,test,good,0,20,20,85,80,112,80,112,0.9775390625,0.007533229887485504
bagel,test,good,0,20,20,86,80,112,96,128,0.9404296875,0.01083952747285366
bagel,test,good,0,20,20,87,80,112,112,144,0.919921875,0.008764849044382572
bagel,test,good,0,20,20,88,80,112,128,160,0.8193359375,0.008185844868421555
bagel,test,good,0,20,20,89,80,112,144,176,0.853515625,0.006249580532312393
bagel,test,good,0,20,20,90,80,112,160,192,0.9912109375,0.0029961876571178436
bagel,test,good,0,20,20,91,80,112,176,208,1.0,0.0021348122972995043
bagel,test,good,0,20,20,92,80,112,192,224,1.0,0.0013111373409628868
bagel,test,good,0,20,20,93,80,112,208,240,1.0,0.0012692788150161505
bagel,test,good,0,20,20,94,80,112,224,256,0.96484375,0.002309265313670039
bagel,test,good,0,20,20,95,80,112,240,272,0.5078125,0.004517009016126394
bagel,test,good,0,20,20,96,96,128,0,32,0.6748046875,0.002687017200514674
bagel,test,good,0,20,20,97,96,128,16,48,0.986328125,0.0018855080706998706
bagel,test,good,0,20,20,98,96,128,32,64,0.9970703125,0.0013884615618735552
bagel,test,good,0,20,20,99,96,128,48,80,1.0,0.0014126523165032268
bagel,test,good,0,20,20,100,96,128,64,96,1.0,0.003477310063317418
bagel,test,good,0,20,20,101,96,128,80,112,0.9287109375,0.010206662118434906
bagel,test,good,0,20,20,102,96,128,96,128,0.8603515625,0.012256549671292305
bagel,test,good,0,20,20,103,96,128,112,144,0.8681640625,0.00859131570905447
bagel,test,good,0,20,20,104,96,128,128,160,0.7392578125,0.00832014437764883
bagel,test,good,0,20,20,105,96,128,144,176,0.65234375,0.007767403963953257
bagel,test,good,0,20,20,106,96,128,160,192,0.8486328125,0.003424971830099821
bagel,test,good,0,20,20,107,96,128,176,208,0.9990234375,0.002007485833019018
bagel,test,good,0,20,20,108,96,128,192,224,1.0,0.001394380466081202
bagel,test,good,0,20,20,109,96,128,208,240,1.0,0.0016031884588301182
bagel,test,good,0,20,20,110,96,128,224,256,1.0,0.002434645313769579
bagel,test,good,0,20,20,111,96,128,240,272,0.6171875,0.00425458000972867
bagel,test,good,0,20,20,112,112,144,0,32,0.69921875,0.002618047408759594
bagel,test,good,0,20,20,113,112,144,16,48,0.9892578125,0.0017374526942148805
bagel,test,good,0,20,20,114,112,144,32,64,1.0,0.0015211267163977027
bagel,test,good,0,20,20,115,112,144,48,80,1.0,0.0013244417496025562
bagel,test,good,0,20,20,116,112,144,64,96,1.0,0.0026540812104940414
bagel,test,good,0,20,20,117,112,144,80,112,0.9501953125,0.008134772069752216
bagel,test,good,0,20,20,118,112,144,96,128,0.890625,0.01096867024898529
bagel,test,good,0,20,20,119,112,144,112,144,0.890625,0.010430262424051762
bagel,test,good,0,20,20,120,112,144,128,160,0.7958984375,0.009089434519410133
bagel,test,good,0,20,20,121,112,144,144,176,0.5380859375,0.00799754448235035
bagel,test,good,0,20,20,122,112,144,160,192,0.6875,0.003589594503864646
bagel,test,good,0,20,20,123,112,144,176,208,0.9951171875,0.002111534122377634
bagel,test,good,0,20,20,124,112,144,192,224,1.0,0.001351016922853887
bagel,test,good,0,20,20,125,112,144,208,240,1.0,0.002112915273755789
bagel,test,good,0,20,20,126,112,144,224,256,1.0,0.0032962728291749954
bagel,test,good,0,20,20,127,112,144,240,272,0.654296875,0.004260815214365721
bagel,test,good,0,20,20,128,128,160,0,32,0.65234375,0.0024147199001163244
bagel,test,good,0,20,20,129,128,160,16,48,0.9921875,0.0015523536130785942
bagel,test,good,0,20,20,130,128,160,32,64,0.9990234375,0.0017689211526885629
bagel,test,good,0,20,20,131,128,160,48,80,0.9990234375,0.001171512994915247
bagel,test,good,0,20,20,132,128,160,64,96,1.0,0.0020833939779549837
bagel,test,good,0,20,20,133,128,160,80,112,0.9951171875,0.004546892363578081
bagel,test,good,0,20,20,134,128,160,96,128,0.966796875,0.006673553958535194
bagel,test,good,0,20,20,135,128,160,112,144,0.9443359375,0.009076875634491444
bagel,test,good,0,20,20,136,128,160,128,160,0.86328125,0.008989175781607628
bagel,test,good,0,20,20,137,128,160,144,176,0.69921875,0.008479190059006214
bagel,test,good,0,20,20,138,128,160,160,192,0.8046875,0.0058180466294288635
bagel,test,good,0,20,20,139,128,160,176,208,0.99609375,0.0028241535183042288
bagel,test,good,0,20,20,140,128,160,192,224,1.0,0.0015497267013415694
bagel,test,good,0,20,20,141,128,160,208,240,1.0,0.0023519170936197042
bagel,test,good,0,20,20,142,128,160,224,256,1.0,0.003476220415905118
bagel,test,good,0,20,20,143,128,160,240,272,0.6318359375,0.0052426652982831
bagel,test,good,0,20,20,144,144,176,0,32,0.515625,0.002666470827534795
bagel,test,good,0,20,20,145,144,176,16,48,0.955078125,0.0014373685698956251
bagel,test,good,0,20,20,146,144,176,32,64,0.9970703125,0.0018029179191216826
bagel,test,good,0,20,20,147,144,176,48,80,0.994140625,0.0015209086704999208
bagel,test,good,0,20,20,148,144,176,64,96,0.9912109375,0.0017396113835275173
bagel,test,good,0,20,20,149,144,176,80,112,0.9912109375,0.0024977035354822874
bagel,test,good,0,20,20,150,144,176,96,128,0.99609375,0.003291326342150569
bagel,test,good,0,20,20,151,144,176,112,144,1.0,0.003505085129290819
bagel,test,good,0,20,20,152,144,176,128,160,0.98046875,0.004002884961664677
bagel,test,good,0,20,20,153,144,176,144,176,0.9541015625,0.004608195275068283
bagel,test,good,0,20,20,154,144,176,160,192,0.9736328125,0.004193377681076527
bagel,test,good,0,20,20,155,144,176,176,208,1.0,0.0027155838906764984
bagel,test,good,0,20,20,156,144,176,192,224,1.0,0.0017645799089223146
bagel,test,good,0,20,20,157,144,176,208,240,1.0,0.00220104749314487
bagel,test,good,0,20,20,158,144,176,224,256,0.9814453125,0.0030339539516717196
bagel,test,good,0,20,20,159,144,176,240,272,0.5361328125,0.00440542958676815
bagel,test,good,0,20,20,160,160,192,0,32,0.28125,0.004533293657004833
bagel,test,good,0,20,20,161,160,192,16,48,0.76953125,0.0021553272381424904
bagel,test,good,0,20,20,162,160,192,32,64,0.98828125,0.001507977140136063
bagel,test,good,0,20,20,163,160,192,48,80,0.990234375,0.0014606199692934752
bagel,test,good,0,20,20,164,160,192,64,96,0.9755859375,0.0016338814748451114
bagel,test,good,0,20,20,165,160,192,80,112,0.9833984375,0.0018650462152436376
bagel,test,good,0,20,20,166,160,192,96,128,0.998046875,0.0021380227990448475
bagel,test,good,0,20,20,167,160,192,112,144,0.998046875,0.0024854287039488554
bagel,test,good,0,20,20,168,160,192,128,160,0.9990234375,0.0026879210490733385
bagel,test,good,0,20,20,169,160,192,144,176,1.0,0.002220724243670702
bagel,test,good,0,20,20,170,160,192,160,192,1.0,0.0024394942447543144
bagel,test,good,0,20,20,171,160,192,176,208,1.0,0.0024336969945579767
bagel,test,good,0,20,20,172,160,192,192,224,1.0,0.0023016128689050674
bagel,test,good,0,20,20,173,160,192,208,240,1.0,0.0022831447422504425
bagel,test,good,0,20,20,174,160,192,224,256,0.873046875,0.003117915475741029
bagel,test,good,0,20,20,175,160,192,240,272,0.3759765625,0.004456162452697754
bagel,test,good,0,20,20,176,176,208,0,32,0.0703125,0.010059299878776073
bagel,test,good,0,20,20,177,176,208,16,48,0.447265625,0.0028594231698662043
bagel,test,good,0,20,20,178,176,208,32,64,0.8759765625,0.0018064136384055018
bagel,test,good,0,20,20,179,176,208,48,80,0.994140625,0.0018871246138587594
bagel,test,good,0,20,20,180,176,208,64,96,0.98046875,0.0019937618635594845
bagel,test,good,0,20,20,181,176,208,80,112,0.9814453125,0.002158884424716234
bagel,test,good,0,20,20,182,176,208,96,128,0.990234375,0.002506266813725233
bagel,test,good,0,20,20,183,176,208,112,144,0.9755859375,0.002294318750500679
bagel,test,good,0,20,20,184,176,208,128,160,0.97265625,0.002229623030871153
bagel,test,good,0,20,20,185,176,208,144,176,0.98828125,0.0021072214003652334
bagel,test,good,0,20,20,186,176,208,160,192,0.9970703125,0.002578799147158861
bagel,test,good,0,20,20,187,176,208,176,208,1.0,0.002619100036099553
bagel,test,good,0,20,20,188,176,208,192,224,1.0,0.002053110161796212
bagel,test,good,0,20,20,189,176,208,208,240,0.982421875,0.0036882224958389997
bagel,test,good,0,20,20,190,176,208,224,256,0.6826171875,0.005386012606322765
bagel,test,good,0,20,20,191,176,208,240,272,0.2001953125,0.008995831944048405
bagel,test,good,0,20,20,193,192,224,16,48,0.146484375,0.003798991907387972
bagel,test,good,0,20,20,194,192,224,32,64,0.580078125,0.0019389563240110874
bagel,test,good,0,20,20,195,192,224,48,80,0.931640625,0.0016973590245470405
bagel,test,good,0,20,20,196,192,224,64,96,0.994140625,0.002086533233523369
bagel,test,good,0,20,20,197,192,224,80,112,0.9931640625,0.0026841992512345314
bagel,test,good,0,20,20,198,192,224,96,128,0.9912109375,0.0030707227997481823
bagel,test,good,0,20,20,199,192,224,112,144,0.9580078125,0.003005241509526968
bagel,test,good,0,20,20,200,192,224,128,160,0.94921875,0.0023813853040337563
bagel,test,good,0,20,20,201,192,224,144,176,0.9814453125,0.002173087792471051
bagel,test,good,0,20,20,202,192,224,160,192,0.99609375,0.002376227406784892
bagel,test,good,0,20,20,203,192,224,176,208,1.0,0.002265509683638811
bagel,test,good,0,20,20,204,192,224,192,224,0.9765625,0.0020049200393259525
bagel,test,good,0,20,20,205,192,224,208,240,0.775390625,0.0040740082040429115
bagel,test,good,0,20,20,206,192,224,224,256,0.3876953125,0.008534234017133713
bagel,test,good,0,20,20,207,192,224,240,272,0.0888671875,0.009026155807077885
bagel,test,good,0,20,20,210,208,240,32,64,0.19921875,0.003186314133927226
bagel,test,good,0,20,20,211,208,240,48,80,0.56640625,0.0023510900791734457
bagel,test,good,0,20,20,212,208,240,64,96,0.8603515625,0.0018224538071081042
bagel,test,good,0,20,20,213,208,240,80,112,0.9833984375,0.0019195170607417822
bagel,test,good,0,20,20,214,208,240,96,128,0.9990234375,0.0019006401998922229
bagel,test,good,0,20,20,215,208,240,112,144,0.978515625,0.0020834794268012047
bagel,test,good,0,20,20,216,208,240,128,160,0.9736328125,0.002081173239275813
bagel,test,good,0,20,20,217,208,240,144,176,0.9931640625,0.002198611618950963
bagel,test,good,0,20,20,218,208,240,160,192,0.9921875,0.002101291436702013
bagel,test,good,0,20,20,219,208,240,176,208,0.8935546875,0.002202679868787527
bagel,test,good,0,20,20,220,208,240,192,224,0.65234375,0.0042417291551828384
bagel,test,good,0,20,20,221,208,240,208,240,0.318359375,0.007035084068775177
bagel,test,good,0,20,20,222,208,240,224,256,0.0966796875,0.01486661471426487
bagel,test,good,0,20,20,223,208,240,240,272,0.0302734375,0.010438140481710434
bagel,test,good,0,20,20,227,224,256,48,80,0.1337890625,0.003077183850109577
bagel,test,good,0,20,20,228,224,256,64,96,0.37109375,0.003268057946115732
bagel,test,good,0,20,20,229,224,256,80,112,0.5576171875,0.0025734722148627043
bagel,test,good,0,20,20,230,224,256,96,128,0.6767578125,0.002258734544739127
bagel,test,good,0,20,20,231,224,256,112,144,0.734375,0.002238366287201643
bagel,test,good,0,20,20,232,224,256,128,160,0.734375,0.0023939914535731077
bagel,test,good,0,20,20,233,224,256,144,176,0.6845703125,0.0021756095811724663
bagel,test,good,0,20,20,234,224,256,160,192,0.5810546875,0.00271073030307889
bagel,test,good,0,20,20,235,224,256,176,208,0.408203125,0.002869776915758848
bagel,test,good,0,20,20,236,224,256,192,224,0.17578125,0.010562567971646786
bagel,test,good,0,20,20,237,224,256,208,240,0.025390625,0.016253650188446045
bagel,test,good,0,21,21,2,0,32,32,64,0.0693359375,0.003971303813159466
bagel,test,good,0,21,21,3,0,32,48,80,0.2822265625,0.005868460051715374
bagel,test,good,0,21,21,4,0,32,64,96,0.513671875,0.005750502459704876
bagel,test,good,0,21,21,5,0,32,80,112,0.6611328125,0.0041443221271038055
bagel,test,good,0,21,21,6,0,32,96,128,0.7373046875,0.0029042537789791822
bagel,test,good,0,21,21,7,0,32,112,144,0.751953125,0.0028206240385770798
bagel,test,good,0,21,21,8,0,32,128,160,0.7109375,0.0031672369223088026
bagel,test,good,0,21,21,9,0,32,144,176,0.595703125,0.00311978068202734
bagel,test,good,0,21,21,10,0,32,160,192,0.3935546875,0.00635877251625061
bagel,test,good,0,21,21,11,0,32,176,208,0.1533203125,0.013449398800730705
bagel,test,good,0,21,21,12,0,32,192,224,0.01953125,0.014347964897751808
bagel,test,good,0,21,21,17,16,48,16,48,0.0849609375,0.0026607722975313663
bagel,test,good,0,21,21,18,16,48,32,64,0.3994140625,0.005280306562781334
bagel,test,good,0,21,21,19,16,48,48,80,0.7744140625,0.003946912009268999
bagel,test,good,0,21,21,20,16,48,64,96,0.958984375,0.0035122765693813562
bagel,test,good,0,21,21,21,16,48,80,112,0.9990234375,0.002600644715130329
bagel,test,good,0,21,21,22,16,48,96,128,1.0,0.002558710752055049
bagel,test,good,0,21,21,23,16,48,112,144,0.9951171875,0.0031178761273622513
bagel,test,good,0,21,21,24,16,48,128,160,0.9921875,0.003565982449799776
bagel,test,good,0,21,21,25,16,48,144,176,0.9873046875,0.003677818225696683
bagel,test,good,0,21,21,26,16,48,160,192,0.8740234375,0.0044465200044214725
bagel,test,good,0,21,21,27,16,48,176,208,0.6416015625,0.007857889868319035
bagel,test,good,0,21,21,28,16,48,192,224,0.37890625,0.010526003316044807
bagel,test,good,0,21,21,29,16,48,208,240,0.1259765625,0.015099313110113144
bagel,test,good,0,21,21,32,32,64,0,32,0.041015625,0.008073529228568077
bagel,test,good,0,21,21,33,32,64,16,48,0.3583984375,0.0037320004776120186
bagel,test,good,0,21,21,34,32,64,32,64,0.8115234375,0.0034289683680981398
bagel,test,good,0,21,21,35,32,64,48,80,0.9912109375,0.0021502291783690453
bagel,test,good,0,21,21,36,32,64,64,96,0.9970703125,0.0016093808226287365
bagel,test,good,0,21,21,37,32,64,80,112,1.0,0.0018863281002268195
bagel,test,good,0,21,21,38,32,64,96,128,0.9990234375,0.002706944476813078
bagel,test,good,0,21,21,39,32,64,112,144,0.994140625,0.00378073169849813
bagel,test,good,0,21,21,40,32,64,128,160,0.982421875,0.003707552095875144
bagel,test,good,0,21,21,41,32,64,144,176,0.9814453125,0.0029588385950773954
bagel,test,good,0,21,21,42,32,64,160,192,0.994140625,0.0030111190862953663
bagel,test,good,0,21,21,43,32,64,176,208,0.98828125,0.006648159585893154
bagel,test,good,0,21,21,44,32,64,192,224,0.859375,0.008526913821697235
bagel,test,good,0,21,21,45,32,64,208,240,0.5439453125,0.010487268678843975
bagel,test,good,0,21,21,46,32,64,224,256,0.17578125,0.016766555607318878
bagel,test,good,0,21,21,48,48,80,0,32,0.1865234375,0.008460811339318752
bagel,test,good,0,21,21,49,48,80,16,48,0.6650390625,0.0038971039466559887
bagel,test,good,0,21,21,50,48,80,32,64,0.9775390625,0.0021182973869144917
bagel,test,good,0,21,21,51,48,80,48,80,0.9990234375,0.0013528241543099284
bagel,test,good,0,21,21,52,48,80,64,96,1.0,0.0013028810499235988
bagel,test,good,0,21,21,53,48,80,80,112,1.0,0.0016502662329003215
bagel,test,good,0,21,21,54,48,80,96,128,0.9990234375,0.0029112573247402906
bagel,test,good,0,21,21,55,48,80,112,144,0.9990234375,0.004012383054941893
bagel,test,good,0,21,21,56,48,80,128,160,0.9892578125,0.004186498466879129
