category,split,defect_type,label,sample_position,sample_id,processed_depth_path,processed_mask_path,mask_path,crop_top,crop_bottom,crop_left,crop_right,classical_patch_count,classical_image_score,classical_heatmap_path,classical_figure_path,classical_ground_truth_pixel_count,autoencoder_patch_count,autoencoder_image_score,autoencoder_heatmap_path,autoencoder_figure_path,autoencoder_ground_truth_pixel_count,ground_truth_pixel_count,comparison_figure_path
cable_gland,test,bent,1,135,4,data/processed/cable_gland/test/bent/004_depth.npy,data/processed/cable_gland/test/bent/004_mask.npy,data/raw/cable_gland/test/bent/gt/004.png,84.0,325.0,86.0,311.0,180,10.166308403015137,outputs/metrics/classical_heatmaps/test/cable_gland/bent/4_heatmap.npy,,825,180,0.01389155164361,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/4_heatmap.npy,,825,825,
cable_gland,test,bent,1,136,5,data/processed/cable_gland/test/bent/005_depth.npy,data/processed/cable_gland/test/bent/005_mask.npy,data/raw/cable_gland/test/bent/gt/005.png,86.0,328.0,96.0,329.0,176,-7.734192848205566,outputs/metrics/classical_heatmaps/test/cable_gland/bent/5_heatmap.npy,,948,176,0.01306046359241,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/5_heatmap.npy,,948,948,fig/06_results/cable_gland/bent/5_comparison.png
cable_gland,test,bent,1,137,6,data/processed/cable_gland/test/bent/006_depth.npy,data/processed/cable_gland/test/bent/006_mask.npy,data/raw/cable_gland/test/bent/gt/006.png,117.0,331.0,100.0,335.0,189,39.524784088134766,outputs/metrics/classical_heatmaps/test/cable_gland/bent/6_heatmap.npy,,413,189,0.0109553411602973,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/6_heatmap.npy,,413,413,
cable_gland,test,bent,1,138,7,data/processed/cable_gland/test/bent/007_depth.npy,data/processed/cable_gland/test/bent/007_mask.npy,data/raw/cable_gland/test/bent/gt/007.png,102.0,328.0,74.0,400.0,174,32.3243408203125,outputs/metrics/classical_heatmaps/test/cable_gland/bent/7_heatmap.npy,,806,174,0.0171636324375867,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/7_heatmap.npy,,806,806,
cable_gland,test,bent,1,139,8,data/processed/cable_gland/test/bent/008_depth.npy,data/processed/cable_gland/test/bent/008_mask.npy,data/raw/cable_gland/test/bent/gt/008.png,89.0,321.0,94.0,310.0,189,12.799718856811523,outputs/metrics/classical_heatmaps/test/cable_gland/bent/8_heatmap.npy,,386,189,0.0144987907260656,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/8_heatmap.npy,,386,386,
cable_gland,test,bent,1,140,9,data/processed/cable_gland/test/bent/009_depth.npy,data/processed/cable_gland/test/bent/009_mask.npy,data/raw/cable_gland/test/bent/gt/009.png,89.0,338.0,100.0,400.0,157,35.47401809692383,outputs/metrics/classical_heatmaps/test/cable_gland/bent/9_heatmap.npy,,652,157,0.016214394941926,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/9_heatmap.npy,,652,652,
cable_gland,test,bent,1,141,10,data/processed/cable_gland/test/bent/010_depth.npy,data/processed/cable_gland/test/bent/010_mask.npy,data/raw/cable_gland/test/bent/gt/010.png,91.0,335.0,101.0,335.0,172,-14.30842113494873,outputs/metrics/classical_heatmaps/test/cable_gland/bent/10_heatmap.npy,,961,172,0.0136830508708953,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/10_heatmap.npy,,961,961,
cable_gland,test,bent,1,142,11,data/processed/cable_gland/test/bent/011_depth.npy,data/processed/cable_gland/test/bent/011_mask.npy,data/raw/cable_gland/test/bent/gt/011.png,74.0,317.0,101.0,335.0,173,-0.3782309889793396,outputs/metrics/classical_heatmaps/test/cable_gland/bent/11_heatmap.npy,,1047,173,0.0222489237785339,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/11_heatmap.npy,,1047,1047,
cable_gland,test,bent,1,143,12,data/processed/cable_gland/test/bent/012_depth.npy,data/processed/cable_gland/test/bent/012_mask.npy,data/raw/cable_gland/test/bent/gt/012.png,71.0,280.0,93.0,329.0,190,-6.8674116134643555,outputs/metrics/classical_heatmaps/test/cable_gland/bent/12_heatmap.npy,,1135,190,0.0161376725882291,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/12_heatmap.npy,,1135,1135,
cable_gland,test,bent,1,144,13,data/processed/cable_gland/test/bent/013_depth.npy,data/processed/cable_gland/test/bent/013_mask.npy,data/raw/cable_gland/test/bent/gt/013.png,105.0,310.0,67.0,309.0,201,-5.587456703186035,outputs/metrics/classical_heatmaps/test/cable_gland/bent/13_heatmap.npy,,1275,201,0.0136467209085822,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/13_heatmap.npy,,1275,1275,
cable_gland,test,bent,1,145,14,data/processed/cable_gland/test/bent/014_depth.npy,data/processed/cable_gland/test/bent/014_mask.npy,data/raw/cable_gland/test/bent/gt/014.png,74.0,319.0,77.0,326.0,164,-5.516892433166504,outputs/metrics/classical_heatmaps/test/cable_gland/bent/14_heatmap.npy,,980,164,0.0205245148390531,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/14_heatmap.npy,,980,980,
cable_gland,test,bent,1,146,15,data/processed/cable_gland/test/bent/015_depth.npy,data/processed/cable_gland/test/bent/015_mask.npy,data/raw/cable_gland/test/bent/gt/015.png,71.0,312.0,68.0,313.0,180,44.569786071777344,outputs/metrics/classical_heatmaps/test/cable_gland/bent/15_heatmap.npy,,843,180,0.0140819419175386,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/15_heatmap.npy,,843,843,
cable_gland,test,bent,1,147,16,data/processed/cable_gland/test/bent/016_depth.npy,data/processed/cable_gland/test/bent/016_mask.npy,data/raw/cable_gland/test/bent/gt/016.png,83.0,297.0,75.0,317.0,198,-6.964646816253662,outputs/metrics/classical_heatmaps/test/cable_gland/bent/16_heatmap.npy,,273,198,0.0173820555210113,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/16_heatmap.npy,,273,273,
cable_gland,test,bent,1,148,17,data/processed/cable_gland/test/bent/017_depth.npy,data/processed/cable_gland/test/bent/017_mask.npy,data/raw/cable_gland/test/bent/gt/017.png,67.0,315.0,104.0,325.0,194,47.791934967041016,outputs/metrics/classical_heatmaps/test/cable_gland/bent/17_heatmap.npy,,580,194,0.010414870455861,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/17_heatmap.npy,,580,580,
cable_gland,test,bent,1,149,18,data/processed/cable_gland/test/bent/018_depth.npy,data/processed/cable_gland/test/bent/018_mask.npy,data/raw/cable_gland/test/bent/gt/018.png,93.0,329.0,82.0,327.0,176,43.5163459777832,outputs/metrics/classical_heatmaps/test/cable_gland/bent/18_heatmap.npy,,816,176,0.0147144449874758,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/18_heatmap.npy,,816,816,
cable_gland,test,bent,1,150,19,data/processed/cable_gland/test/bent/019_depth.npy,data/processed/cable_gland/test/bent/019_mask.npy,data/raw/cable_gland/test/bent/gt/019.png,90.0,316.0,91.0,303.0,201,10.787250518798828,outputs/metrics/classical_heatmaps/test/cable_gland/bent/19_heatmap.npy,,988,201,0.0155830392614007,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/19_heatmap.npy,,988,988,
cable_gland,test,bent,1,151,20,data/processed/cable_gland/test/bent/020_depth.npy,data/processed/cable_gland/test/bent/020_mask.npy,data/raw/cable_gland/test/bent/gt/020.png,101.0,306.0,87.0,307.0,208,-8.477453231811523,outputs/metrics/classical_heatmaps/test/cable_gland/bent/20_heatmap.npy,,1072,208,0.0155035406351089,outputs/metrics/autoencoder_heatmaps/test/cable_gland/bent/20_heatmap.npy,,1072,1072,
cable_gland,test,cut,1,152,0,data/processed/cable_gland/test/cut/000_depth.npy,data/processed/cable_gland/test/cut/000_mask.npy,data/raw/cable_gland/test/cut/gt/000.png,97.0,342.0,118.0,400.0,179,59.72736358642578,outputs/metrics/classical_heatmaps/test/cable_gland/cut/0_heatmap.npy,,677,179,0.0159605387598276,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/0_heatmap.npy,,677,677,
cable_gland,test,cut,1,153,1,data/processed/cable_gland/test/cut/001_depth.npy,data/processed/cable_gland/test/cut/001_mask.npy,data/raw/cable_gland/test/cut/gt/001.png,87.0,331.0,78.0,400.0,161,46.11406707763672,outputs/metrics/classical_heatmaps/test/cable_gland/cut/1_heatmap.npy,,1022,161,0.0223491564393043,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/1_heatmap.npy,,1022,1022,
cable_gland,test,cut,1,154,2,data/processed/cable_gland/test/cut/002_depth.npy,data/processed/cable_gland/test/cut/002_mask.npy,data/raw/cable_gland/test/cut/gt/002.png,77.0,324.0,115.0,328.0,195,44.75191116333008,outputs/metrics/classical_heatmaps/test/cable_gland/cut/2_heatmap.npy,,735,195,0.018776673823595,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/2_heatmap.npy,,735,735,
cable_gland,test,cut,1,155,3,data/processed/cable_gland/test/cut/003_depth.npy,data/processed/cable_gland/test/cut/003_mask.npy,data/raw/cable_gland/test/cut/gt/003.png,77.0,315.0,84.0,330.0,179,36.87839126586914,outputs/metrics/classical_heatmaps/test/cable_gland/cut/3_heatmap.npy,,664,179,0.0196833983063697,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/3_heatmap.npy,,664,664,
cable_gland,test,cut,1,156,4,data/processed/cable_gland/test/cut/004_depth.npy,data/processed/cable_gland/test/cut/004_mask.npy,data/raw/cable_gland/test/cut/gt/004.png,81.0,328.0,76.0,315.0,164,-8.00191593170166,outputs/metrics/classical_heatmaps/test/cable_gland/cut/4_heatmap.npy,,343,164,0.0132339680567383,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/4_heatmap.npy,,343,343,
cable_gland,test,cut,1,157,5,data/processed/cable_gland/test/cut/005_depth.npy,data/processed/cable_gland/test/cut/005_mask.npy,data/raw/cable_gland/test/cut/gt/005.png,59.0,308.0,121.0,335.0,194,39.21086120605469,outputs/metrics/classical_heatmaps/test/cable_gland/cut/5_heatmap.npy,,767,194,0.0086978273466229,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/5_heatmap.npy,,767,767,
cable_gland,test,cut,1,158,6,data/processed/cable_gland/test/cut/006_depth.npy,data/processed/cable_gland/test/cut/006_mask.npy,data/raw/cable_gland/test/cut/gt/006.png,77.0,321.0,87.0,325.0,169,-7.519041061401367,outputs/metrics/classical_heatmaps/test/cable_gland/cut/6_heatmap.npy,,581,169,0.0136387962847948,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/6_heatmap.npy,,581,581,
cable_gland,test,cut,1,159,7,data/processed/cable_gland/test/cut/007_depth.npy,data/processed/cable_gland/test/cut/007_mask.npy,data/raw/cable_gland/test/cut/gt/007.png,95.0,301.0,108.0,340.0,199,-6.499366760253906,outputs/metrics/classical_heatmaps/test/cable_gland/cut/7_heatmap.npy,,1488,199,0.0173615496605634,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/7_heatmap.npy,,1488,1488,
cable_gland,test,cut,1,160,8,data/processed/cable_gland/test/cut/008_depth.npy,data/processed/cable_gland/test/cut/008_mask.npy,data/raw/cable_gland/test/cut/gt/008.png,75.0,322.0,104.0,345.0,178,39.61100769042969,outputs/metrics/classical_heatmaps/test/cable_gland/cut/8_heatmap.npy,,796,178,0.0109037403017282,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/8_heatmap.npy,,796,796,
cable_gland,test,cut,1,161,9,data/processed/cable_gland/test/cut/009_depth.npy,data/processed/cable_gland/test/cut/009_mask.npy,data/raw/cable_gland/test/cut/gt/009.png,85.0,297.0,63.0,310.0,194,-7.471132755279541,outputs/metrics/classical_heatmaps/test/cable_gland/cut/9_heatmap.npy,,1078,194,0.0259055905044078,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/9_heatmap.npy,,1078,1078,
cable_gland,test,cut,1,162,10,data/processed/cable_gland/test/cut/010_depth.npy,data/processed/cable_gland/test/cut/010_mask.npy,data/raw/cable_gland/test/cut/gt/010.png,92.0,302.0,79.0,331.0,194,0.8429741859436035,outputs/metrics/classical_heatmaps/test/cable_gland/cut/10_heatmap.npy,,1605,194,0.0180778224021196,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/10_heatmap.npy,,1605,1605,
cable_gland,test,cut,1,163,11,data/processed/cable_gland/test/cut/011_depth.npy,data/processed/cable_gland/test/cut/011_mask.npy,data/raw/cable_gland/test/cut/gt/011.png,76.0,324.0,94.0,326.0,178,11.53715991973877,outputs/metrics/classical_heatmaps/test/cable_gland/cut/11_heatmap.npy,,740,178,0.0164355225861072,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/11_heatmap.npy,,740,740,
cable_gland,test,cut,1,164,12,data/processed/cable_gland/test/cut/012_depth.npy,data/processed/cable_gland/test/cut/012_mask.npy,data/raw/cable_gland/test/cut/gt/012.png,87.0,322.0,93.0,305.0,195,27.898061752319336,outputs/metrics/classical_heatmaps/test/cable_gland/cut/12_heatmap.npy,,272,195,0.0148422000929713,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/12_heatmap.npy,,272,272,
cable_gland,test,cut,1,165,13,data/processed/cable_gland/test/cut/013_depth.npy,data/processed/cable_gland/test/cut/013_mask.npy,data/raw/cable_gland/test/cut/gt/013.png,75.0,320.0,72.0,315.0,164,-4.951244831085205,outputs/metrics/classical_heatmaps/test/cable_gland/cut/13_heatmap.npy,,340,164,0.0132717220112681,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/13_heatmap.npy,,340,340,
cable_gland,test,cut,1,166,14,data/processed/cable_gland/test/cut/014_depth.npy,data/processed/cable_gland/test/cut/014_mask.npy,data/raw/cable_gland/test/cut/gt/014.png,82.0,313.0,91.0,303.0,195,32.45957946777344,outputs/metrics/classical_heatmaps/test/cable_gland/cut/14_heatmap.npy,,776,195,0.015895090997219,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/14_heatmap.npy,,776,776,
cable_gland,test,cut,1,167,15,data/processed/cable_gland/test/cut/015_depth.npy,data/processed/cable_gland/test/cut/015_mask.npy,data/raw/cable_gland/test/cut/gt/015.png,86.0,301.0,70.0,311.0,196,-6.742083549499512,outputs/metrics/classical_heatmaps/test/cable_gland/cut/15_heatmap.npy,,778,196,0.0165787450969219,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/15_heatmap.npy,,778,778,
cable_gland,test,cut,1,168,16,data/processed/cable_gland/test/cut/016_depth.npy,data/processed/cable_gland/test/cut/016_mask.npy,data/raw/cable_gland/test/cut/gt/016.png,90.0,300.0,97.0,327.0,192,-4.671254634857178,outputs/metrics/classical_heatmaps/test/cable_gland/cut/16_heatmap.npy,,928,192,0.0212484262883663,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/16_heatmap.npy,,928,928,
cable_gland,test,cut,1,169,17,data/processed/cable_gland/test/cut/017_depth.npy,data/processed/cable_gland/test/cut/017_mask.npy,data/raw/cable_gland/test/cut/gt/017.png,80.0,322.0,76.0,317.0,179,18.091941833496097,outputs/metrics/classical_heatmaps/test/cable_gland/cut/17_heatmap.npy,,898,179,0.0118940966203808,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/17_heatmap.npy,,898,898,
cable_gland,test,cut,1,170,18,data/processed/cable_gland/test/cut/018_depth.npy,data/processed/cable_gland/test/cut/018_mask.npy,data/raw/cable_gland/test/cut/gt/018.png,81.0,326.0,85.0,322.0,181,42.29451751708984,outputs/metrics/classical_heatmaps/test/cable_gland/cut/18_heatmap.npy,,563,181,0.0137324584648013,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/18_heatmap.npy,,563,563,
cable_gland,test,cut,1,171,19,data/processed/cable_gland/test/cut/019_depth.npy,data/processed/cable_gland/test/cut/019_mask.npy,data/raw/cable_gland/test/cut/gt/019.png,81.0,328.0,72.0,309.0,182,70.55078887939453,outputs/metrics/classical_heatmaps/test/cable_gland/cut/19_heatmap.npy,,908,182,0.0145439505577087,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/19_heatmap.npy,,908,908,
cable_gland,test,cut,1,172,20,data/processed/cable_gland/test/cut/020_depth.npy,data/processed/cable_gland/test/cut/020_mask.npy,data/raw/cable_gland/test/cut/gt/020.png,73.0,321.0,110.0,318.0,197,46.84760284423828,outputs/metrics/classical_heatmaps/test/cable_gland/cut/20_heatmap.npy,,435,197,0.0097317267209291,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/20_heatmap.npy,,435,435,
cable_gland,test,cut,1,173,21,data/processed/cable_gland/test/cut/021_depth.npy,data/processed/cable_gland/test/cut/021_mask.npy,data/raw/cable_gland/test/cut/gt/021.png,72.0,321.0,93.0,315.0,189,13.366421699523926,outputs/metrics/classical_heatmaps/test/cable_gland/cut/21_heatmap.npy,,669,189,0.0109604997560381,outputs/metrics/autoencoder_heatmaps/test/cable_gland/cut/21_heatmap.npy,,669,669,
cable_gland,test,hole,1,174,0,data/processed/cable_gland/test/hole/000_depth.npy,data/processed/cable_gland/test/hole/000_mask.npy,data/raw/cable_gland/test/hole/gt/000.png,75.0,320.0,112.0,329.0,194,65.51451110839844,outputs/metrics/classical_heatmaps/test/cable_gland/hole/0_heatmap.npy,,399,194,0.0102736502885818,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/0_heatmap.npy,,399,399,
cable_gland,test,hole,1,175,1,data/processed/cable_gland/test/hole/001_depth.npy,data/processed/cable_gland/test/hole/001_mask.npy,data/raw/cable_gland/test/hole/gt/001.png,103.0,343.0,95.0,342.0,176,44.71385955810547,outputs/metrics/classical_heatmaps/test/cable_gland/hole/1_heatmap.npy,,197,176,0.0185215342789888,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/1_heatmap.npy,,197,197,
cable_gland,test,hole,1,176,2,data/processed/cable_gland/test/hole/002_depth.npy,data/processed/cable_gland/test/hole/002_mask.npy,data/raw/cable_gland/test/hole/gt/002.png,75.0,320.0,113.0,342.0,188,67.32878112792969,outputs/metrics/classical_heatmaps/test/cable_gland/hole/2_heatmap.npy,,114,188,0.0126821398735046,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/2_heatmap.npy,,114,114,
cable_gland,test,hole,1,177,3,data/processed/cable_gland/test/hole/003_depth.npy,data/processed/cable_gland/test/hole/003_mask.npy,data/raw/cable_gland/test/hole/gt/003.png,55.0,300.0,103.0,333.0,184,53.250999450683594,outputs/metrics/classical_heatmaps/test/cable_gland/hole/3_heatmap.npy,,331,184,0.0153598934412002,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/3_heatmap.npy,,331,331,
cable_gland,test,hole,1,178,4,data/processed/cable_gland/test/hole/004_depth.npy,data/processed/cable_gland/test/hole/004_mask.npy,data/raw/cable_gland/test/hole/gt/004.png,112.0,359.0,114.0,400.0,170,55.55262756347656,outputs/metrics/classical_heatmaps/test/cable_gland/hole/4_heatmap.npy,,96,170,0.0201746802777051,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/4_heatmap.npy,,96,96,
cable_gland,test,hole,1,179,5,data/processed/cable_gland/test/hole/005_depth.npy,data/processed/cable_gland/test/hole/005_mask.npy,data/raw/cable_gland/test/hole/gt/005.png,95.0,338.0,112.0,338.0,182,6.837435245513916,outputs/metrics/classical_heatmaps/test/cable_gland/hole/5_heatmap.npy,,203,182,0.0157606229186058,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/5_heatmap.npy,,203,203,
cable_gland,test,hole,1,180,6,data/processed/cable_gland/test/hole/006_depth.npy,data/processed/cable_gland/test/hole/006_mask.npy,data/raw/cable_gland/test/hole/gt/006.png,86.0,329.0,71.0,313.0,183,-2.228550434112549,outputs/metrics/classical_heatmaps/test/cable_gland/hole/6_heatmap.npy,,154,183,0.0092739183455705,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/6_heatmap.npy,,154,154,
cable_gland,test,hole,1,181,7,data/processed/cable_gland/test/hole/007_depth.npy,data/processed/cable_gland/test/hole/007_mask.npy,data/raw/cable_gland/test/hole/gt/007.png,100.0,345.0,87.0,396.0,164,21.87895965576172,outputs/metrics/classical_heatmaps/test/cable_gland/hole/7_heatmap.npy,,69,164,0.0179463420063257,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/7_heatmap.npy,,69,69,
cable_gland,test,hole,1,182,8,data/processed/cable_gland/test/hole/008_depth.npy,data/processed/cable_gland/test/hole/008_mask.npy,data/raw/cable_gland/test/hole/gt/008.png,82.0,316.0,71.0,283.0,194,14.521588325500488,outputs/metrics/classical_heatmaps/test/cable_gland/hole/8_heatmap.npy,,416,194,0.0149977970868349,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/8_heatmap.npy,,416,416,
cable_gland,test,hole,1,183,9,data/processed/cable_gland/test/hole/009_depth.npy,data/processed/cable_gland/test/hole/009_mask.npy,data/raw/cable_gland/test/hole/gt/009.png,94.0,295.0,113.0,334.0,209,4.7379469871521,outputs/metrics/classical_heatmaps/test/cable_gland/hole/9_heatmap.npy,,185,209,0.0169307198375463,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/9_heatmap.npy,,185,185,
cable_gland,test,hole,1,184,10,data/processed/cable_gland/test/hole/010_depth.npy,data/processed/cable_gland/test/hole/010_mask.npy,data/raw/cable_gland/test/hole/gt/010.png,90.0,336.0,116.0,332.0,196,45.0683708190918,outputs/metrics/classical_heatmaps/test/cable_gland/hole/10_heatmap.npy,,197,196,0.0109143489971756,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/10_heatmap.npy,,197,197,
cable_gland,test,hole,1,185,11,data/processed/cable_gland/test/hole/011_depth.npy,data/processed/cable_gland/test/hole/011_mask.npy,data/raw/cable_gland/test/hole/gt/011.png,82.0,316.0,71.0,313.0,186,2.457340955734253,outputs/metrics/classical_heatmaps/test/cable_gland/hole/11_heatmap.npy,,103,186,0.0096580740064382,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/11_heatmap.npy,,103,103,
cable_gland,test,hole,1,186,12,data/processed/cable_gland/test/hole/012_depth.npy,data/processed/cable_gland/test/hole/012_mask.npy,data/raw/cable_gland/test/hole/gt/012.png,83.0,332.0,93.0,337.0,165,-2.1045172214508057,outputs/metrics/classical_heatmaps/test/cable_gland/hole/12_heatmap.npy,,271,165,0.0151330977678298,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/12_heatmap.npy,,271,271,
cable_gland,test,hole,1,187,13,data/processed/cable_gland/test/hole/013_depth.npy,data/processed/cable_gland/test/hole/013_mask.npy,data/raw/cable_gland/test/hole/gt/013.png,89.0,334.0,91.0,331.0,172,-4.03682279586792,outputs/metrics/classical_heatmaps/test/cable_gland/hole/13_heatmap.npy,,309,172,0.0146396439522504,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/13_heatmap.npy,,309,309,
cable_gland,test,hole,1,188,14,data/processed/cable_gland/test/hole/014_depth.npy,data/processed/cable_gland/test/hole/014_mask.npy,data/raw/cable_gland/test/hole/gt/014.png,87.0,331.0,105.0,321.0,196,70.52601623535156,outputs/metrics/classical_heatmaps/test/cable_gland/hole/14_heatmap.npy,,313,196,0.0145554048940539,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/14_heatmap.npy,,313,313,
cable_gland,test,hole,1,189,15,data/processed/cable_gland/test/hole/015_depth.npy,data/processed/cable_gland/test/hole/015_mask.npy,data/raw/cable_gland/test/hole/gt/015.png,81.0,307.0,78.0,321.0,190,-3.848288774490357,outputs/metrics/classical_heatmaps/test/cable_gland/hole/15_heatmap.npy,,542,190,0.0125911654904484,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/15_heatmap.npy,,542,542,
cable_gland,test,hole,1,190,16,data/processed/cable_gland/test/hole/016_depth.npy,data/processed/cable_gland/test/hole/016_mask.npy,data/raw/cable_gland/test/hole/gt/016.png,79.0,325.0,79.0,318.0,173,5.0961761474609375,outputs/metrics/classical_heatmaps/test/cable_gland/hole/16_heatmap.npy,,442,173,0.0132268536835908,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/16_heatmap.npy,,442,442,
cable_gland,test,hole,1,191,17,data/processed/cable_gland/test/hole/017_depth.npy,data/processed/cable_gland/test/hole/017_mask.npy,data/raw/cable_gland/test/hole/gt/017.png,88.0,297.0,92.0,315.0,201,-4.359499931335449,outputs/metrics/classical_heatmaps/test/cable_gland/hole/17_heatmap.npy,,154,201,0.0183469597250223,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/17_heatmap.npy,,154,154,
cable_gland,test,hole,1,192,18,data/processed/cable_gland/test/hole/018_depth.npy,data/processed/cable_gland/test/hole/018_mask.npy,data/raw/cable_gland/test/hole/gt/018.png,77.0,325.0,113.0,324.0,200,40.01585006713867,outputs/metrics/classical_heatmaps/test/cable_gland/hole/18_heatmap.npy,,127,200,0.0106155956164002,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/18_heatmap.npy,,127,127,
cable_gland,test,hole,1,193,19,data/processed/cable_gland/test/hole/019_depth.npy,data/processed/cable_gland/test/hole/019_mask.npy,data/raw/cable_gland/test/hole/gt/019.png,92.0,299.0,92.0,337.0,199,-7.170472145080566,outputs/metrics/classical_heatmaps/test/cable_gland/hole/19_heatmap.npy,,158,199,0.0176579188555479,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/19_heatmap.npy,,158,158,
cable_gland,test,hole,1,194,20,data/processed/cable_gland/test/hole/020_depth.npy,data/processed/cable_gland/test/hole/020_mask.npy,data/raw/cable_gland/test/hole/gt/020.png,84.0,329.0,101.0,337.0,173,-2.460329294204712,outputs/metrics/classical_heatmaps/test/cable_gland/hole/20_heatmap.npy,,177,173,0.0157658737152814,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/20_heatmap.npy,,177,177,
cable_gland,test,hole,1,195,21,data/processed/cable_gland/test/hole/021_depth.npy,data/processed/cable_gland/test/hole/021_mask.npy,data/raw/cable_gland/test/hole/gt/021.png,75.0,323.0,72.0,291.0,195,14.486407279968262,outputs/metrics/classical_heatmaps/test/cable_gland/hole/21_heatmap.npy,,439,195,0.0104665029793977,outputs/metrics/autoencoder_heatmaps/test/cable_gland/hole/21_heatmap.npy,,439,439,
cable_gland,test,thread,1,196,0,data/processed/cable_gland/test/thread/000_depth.npy,data/processed/cable_gland/test/thread/000_mask.npy,data/raw/cable_gland/test/thread/gt/000.png,87.0,323.0,97.0,313.0,187,5.9617228507995605,outputs/metrics/classical_heatmaps/test/cable_gland/thread/0_heatmap.npy,,694,187,0.0146122248843312,outputs/metrics/autoencoder_heatmaps/test/cable_gland/thread/0_heatmap.npy,,694,694,
cable_gland,test,thread,1,197,1,data/processed/cable_gland/test/thread/001_depth.npy,data/processed/cable_gland/test/thread/001_mask.npy,data/raw/cable_gland/test/thread/gt/001.png,95.0,328.0,118.0,333.0,192,22.78148651123047,outputs/metrics/classical_heatmaps/test/cable_gland/thread/1_heatmap.npy,,850,192,0.018585393205285,outputs/metrics/autoencoder_heatmaps/test/cable_gland/thread/1_heatmap.npy,,850,850,
cable_gland,test,thread,1,198,2,data/processed/cable_gland/test/thread/002_depth.npy,data/processed/cable_gland/test/thread/002_mask.npy,data/raw/cable_gland/test/thread/gt/002.png,84.0,294.0,86.0,319.0,191,-5.589323997497559,outputs/metrics/classical_heatmaps/test/cable_gland/thread/2_heatmap.npy,,1256,191,0.013591343536973,outputs/metrics/autoencoder_heatmaps/test/cable_gland/thread/2_heatmap.npy,,1256,1256,
